file1行範囲,file1テキスト,file2行範囲,file2テキスト,差分行
"-3092,55",data/JP-PINT/pint-jp.html,"+2847,47",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""><p class=""tableblock"">Invoice line period start date</p></td>"
"-3092,55",data/JP-PINT/pint-jp.html,"+2847,47",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""><p class=""tableblock"">ibt-134</p></td>"
"-3092,55",data/JP-PINT/pint-jp.html,"+2847,47",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""><p class=""tableblock"">2023-10-31</p></td>"
"-3092,55",data/JP-PINT/pint-jp.html,"+2847,47",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">3</p></td>"
"-3092,55",data/JP-PINT/pint-jp.html,"+2847,47",data/JP-PINT/pint-jp-ntr.html, </tr>
"-3092,55",data/JP-PINT/pint-jp.html,"+2847,47",data/JP-PINT/pint-jp-ntr.html, <tr>
"-3092,55",data/JP-PINT/pint-jp.html,"+2847,47",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""></td>"
"-3092,55",data/JP-PINT/pint-jp.html,"+2847,47",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""><p class=""tableblock"">Invoice line period end date</p></td>"
"-3092,55",data/JP-PINT/pint-jp.html,"+2847,47",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""><p class=""tableblock"">ibt-135</p></td>"
"-3092,55",data/JP-PINT/pint-jp.html,"+2847,47",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""><p class=""tableblock"">2023-10-31</p></td>"
"-3092,55",data/JP-PINT/pint-jp.html,"+2847,47",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">3</p></td>"
"-3092,55",data/JP-PINT/pint-jp.html,"+2847,47",data/JP-PINT/pint-jp-ntr.html, </tr>
"-3092,55",data/JP-PINT/pint-jp.html,"+2847,47",data/JP-PINT/pint-jp-ntr.html, <tr>
"-3092,55",data/JP-PINT/pint-jp.html,"+2847,47",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""><p class=""tableblock""><strong>PRICE DETAILS</strong></p></td>"
"-3092,55",data/JP-PINT/pint-jp.html,"+2847,47",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""></td>"
"-3092,55",data/JP-PINT/pint-jp.html,"+2847,47",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""><p class=""tableblock"">ibg-29</p></td>"
"-3092,55",data/JP-PINT/pint-jp.html,"+2847,47",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""></td>"
"-3092,55",data/JP-PINT/pint-jp.html,"+2847,47",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""></td>"
"-3092,55",data/JP-PINT/pint-jp.html,"+2847,47",data/JP-PINT/pint-jp-ntr.html, </tr>
"-3092,55",data/JP-PINT/pint-jp.html,"+2847,47",data/JP-PINT/pint-jp-ntr.html, <tr>
"-3092,55",data/JP-PINT/pint-jp.html,"+2847,47",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""></td>"
"-3092,55",data/JP-PINT/pint-jp.html,"+2847,47",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""><p class=""tableblock"">Item net price</p></td>"
"-3092,55",data/JP-PINT/pint-jp.html,"+2847,47",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""><p class=""tableblock"">ibt-146</p></td>"
"-3092,55",data/JP-PINT/pint-jp.html,"+2847,47",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">200</p></td>"
"-3092,55",data/JP-PINT/pint-jp.html,"+2847,47",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""></td>"
"-3092,55",data/JP-PINT/pint-jp.html,"+2847,47",data/JP-PINT/pint-jp-ntr.html,"+<td class=""tableblock halign-left valign-top""><p class=""tableblock"">2000</p></td>"
"-3092,55",data/JP-PINT/pint-jp.html,"+2847,47",data/JP-PINT/pint-jp-ntr.html, </tr>
"-3092,55",data/JP-PINT/pint-jp.html,"+2847,47",data/JP-PINT/pint-jp-ntr.html, <tr>
"-3092,55",data/JP-PINT/pint-jp.html,"+2847,47",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""></td>"
"-3092,55",data/JP-PINT/pint-jp.html,"+2847,47",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""><p class=""tableblock"">Item price discount</p></td>"
"-3092,55",data/JP-PINT/pint-jp.html,"+2847,47",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""><p class=""tableblock"">ibt-147</p></td>"
"-3092,55",data/JP-PINT/pint-jp.html,"+2847,47",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""><p class=""tableblock"">0</p></td>"
"-3092,55",data/JP-PINT/pint-jp.html,"+2847,47",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""></td>"
"-3092,55",data/JP-PINT/pint-jp.html,"+2847,47",data/JP-PINT/pint-jp-ntr.html, </tr>
"-3092,55",data/JP-PINT/pint-jp.html,"+2847,47",data/JP-PINT/pint-jp-ntr.html, <tr>
"-3092,55",data/JP-PINT/pint-jp.html,"+2847,47",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""></td>"
"-3092,55",data/JP-PINT/pint-jp.html,"+2847,47",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""><p class=""tableblock"">Item gross price</p></td>"
"-3092,55",data/JP-PINT/pint-jp.html,"+2847,47",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""><p class=""tableblock"">ibt-148</p></td>"
"-3092,55",data/JP-PINT/pint-jp.html,"+2847,47",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">200</p></td>"
"-3092,55",data/JP-PINT/pint-jp.html,"+2847,47",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""></td>"
"-3092,55",data/JP-PINT/pint-jp.html,"+2847,47",data/JP-PINT/pint-jp-ntr.html,"+<td class=""tableblock halign-left valign-top""><p class=""tableblock"">2000</p></td>"
"-3092,55",data/JP-PINT/pint-jp.html,"+2847,47",data/JP-PINT/pint-jp-ntr.html, </tr>
"-3092,55",data/JP-PINT/pint-jp.html,"+2847,47",data/JP-PINT/pint-jp-ntr.html, <tr>
"-3092,55",data/JP-PINT/pint-jp.html,"+2847,47",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""></td>"
"-3092,55",data/JP-PINT/pint-jp.html,"+2847,47",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""><p class=""tableblock"">Item price base quantity</p></td>"
"-3092,55",data/JP-PINT/pint-jp.html,"+2847,47",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""><p class=""tableblock"">ibt-149</p></td>"
"-3092,55",data/JP-PINT/pint-jp.html,"+2847,47",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""><p class=""tableblock"">1</p></td>"
"-3092,55",data/JP-PINT/pint-jp.html,"+2847,47",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""></td>"
"-3092,55",data/JP-PINT/pint-jp.html,"+2847,47",data/JP-PINT/pint-jp-ntr.html, </tr>
"-3092,55",data/JP-PINT/pint-jp.html,"+2847,47",data/JP-PINT/pint-jp-ntr.html, <tr>
"-3092,55",data/JP-PINT/pint-jp.html,"+2847,47",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""><p class=""tableblock""><strong>LINE TAX INFORMATION</strong></p></td>"
"-3092,55",data/JP-PINT/pint-jp.html,"+2847,47",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""></td>"
"-3092,55",data/JP-PINT/pint-jp.html,"+2847,47",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""><p class=""tableblock"">ibg-30</p></td>"
"-3092,55",data/JP-PINT/pint-jp.html,"+2847,47",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""></td>"
"-3092,55",data/JP-PINT/pint-jp.html,"+2847,47",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""></td>"
"-3092,55",data/JP-PINT/pint-jp.html,"+2847,47",data/JP-PINT/pint-jp-ntr.html, </tr>
"-3092,55",data/JP-PINT/pint-jp.html,"+2847,47",data/JP-PINT/pint-jp-ntr.html, <tr>
"-3148,20",data/JP-PINT/pint-jp.html,"+2895,17",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""><p class=""tableblock"">Invoiced item Tax category code</p></td>"
"-3148,20",data/JP-PINT/pint-jp.html,"+2895,17",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""><p class=""tableblock"">ibt-151</p></td>"
"-3148,20",data/JP-PINT/pint-jp.html,"+2895,17",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""><p class=""tableblock"">S</p></td>"
"-3148,20",data/JP-PINT/pint-jp.html,"+2895,17",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""></td>"
"-3148,20",data/JP-PINT/pint-jp.html,"+2895,17",data/JP-PINT/pint-jp-ntr.html, </tr>
"-3148,20",data/JP-PINT/pint-jp.html,"+2895,17",data/JP-PINT/pint-jp-ntr.html, <tr>
"-3148,20",data/JP-PINT/pint-jp.html,"+2895,17",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""></td>"
"-3148,20",data/JP-PINT/pint-jp.html,"+2895,17",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""><p class=""tableblock"">Invoiced item Tax rate</p></td>"
"-3148,20",data/JP-PINT/pint-jp.html,"+2895,17",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""><p class=""tableblock"">ibt-152</p></td>"
"-3148,20",data/JP-PINT/pint-jp.html,"+2895,17",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""><p class=""tableblock"">10</p></td>"
"-3148,20",data/JP-PINT/pint-jp.html,"+2895,17",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""></td>"
"-3148,20",data/JP-PINT/pint-jp.html,"+2895,17",data/JP-PINT/pint-jp-ntr.html, </tr>
"-3148,20",data/JP-PINT/pint-jp.html,"+2895,17",data/JP-PINT/pint-jp-ntr.html, <tr>
"-3148,20",data/JP-PINT/pint-jp.html,"+2895,17",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""><p class=""tableblock""><strong>ITEM INFORMATION</strong></p></td>"
"-3148,20",data/JP-PINT/pint-jp.html,"+2895,17",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""></td>"
"-3148,20",data/JP-PINT/pint-jp.html,"+2895,17",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""><p class=""tableblock"">ibg-31</p></td>"
"-3148,20",data/JP-PINT/pint-jp.html,"+2895,17",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""></td>"
"-3148,20",data/JP-PINT/pint-jp.html,"+2895,17",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""></td>"
"-3148,20",data/JP-PINT/pint-jp.html,"+2895,17",data/JP-PINT/pint-jp-ntr.html, </tr>
"-3148,20",data/JP-PINT/pint-jp.html,"+2895,17",data/JP-PINT/pint-jp-ntr.html, <tr>
"-3169,65",data/JP-PINT/pint-jp.html,"+2913,36",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""><p class=""tableblock"">Item name</p></td>"
"-3169,65",data/JP-PINT/pint-jp.html,"+2913,36",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""><p class=""tableblock"">ibt-153</p></td>"
"-3169,65",data/JP-PINT/pint-jp.html,"+2913,36",data/JP-PINT/pint-jp-ntr.html," <td class=""tableblock halign-left valign-top""><p class=""tableblock"">Goods</p></td>"
"-3169,65",data/JP-PINT/pint-jp.html,"+2913,36",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">4</p></td>"
"-3169,65",data/JP-PINT/pint-jp.html,"+2913,36",data/JP-PINT/pint-jp-ntr.html,-</tr>
"-3169,65",data/JP-PINT/pint-jp.html,"+2913,36",data/JP-PINT/pint-jp-ntr.html,-<tr>
"-3169,65",data/JP-PINT/pint-jp.html,"+2913,36",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock""><strong>TAX BREAKDOWN IN NATIONAL CURRENCY</strong></p></td>"
"-3169,65",data/JP-PINT/pint-jp.html,"+2913,36",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""></td>"
"-3169,65",data/JP-PINT/pint-jp.html,"+2913,36",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">ibg-38</p></td>"
"-3169,65",data/JP-PINT/pint-jp.html,"+2913,36",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""></td>"
"-3169,65",data/JP-PINT/pint-jp.html,"+2913,36",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""></td>"
"-3169,65",data/JP-PINT/pint-jp.html,"+2913,36",data/JP-PINT/pint-jp-ntr.html,-</tr>
"-3169,65",data/JP-PINT/pint-jp.html,"+2913,36",data/JP-PINT/pint-jp-ntr.html,-<tr>
"-3169,65",data/JP-PINT/pint-jp.html,"+2913,36",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""></td>"
"-3169,65",data/JP-PINT/pint-jp.html,"+2913,36",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">Tax category tax amount in national currency</p></td>"
"-3169,65",data/JP-PINT/pint-jp.html,"+2913,36",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">ibt-190</p></td>"
"-3169,65",data/JP-PINT/pint-jp.html,"+2913,36",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">11000</p></td>"
"-3169,65",data/JP-PINT/pint-jp.html,"+2913,36",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">6</p></td>"
"-3169,65",data/JP-PINT/pint-jp.html,"+2913,36",data/JP-PINT/pint-jp-ntr.html,-</tr>
"-3169,65",data/JP-PINT/pint-jp.html,"+2913,36",data/JP-PINT/pint-jp-ntr.html,-<tr>
"-3169,65",data/JP-PINT/pint-jp.html,"+2913,36",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""></td>"
"-3169,65",data/JP-PINT/pint-jp.html,"+2913,36",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">Tax category code</p></td>"
"-3169,65",data/JP-PINT/pint-jp.html,"+2913,36",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">ibt-192</p></td>"
"-3169,65",data/JP-PINT/pint-jp.html,"+2913,36",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">S</p></td>"
"-3169,65",data/JP-PINT/pint-jp.html,"+2913,36",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">7</p></td>"
"-3169,65",data/JP-PINT/pint-jp.html,"+2913,36",data/JP-PINT/pint-jp-ntr.html,-</tr>
"-3169,65",data/JP-PINT/pint-jp.html,"+2913,36",data/JP-PINT/pint-jp-ntr.html,-<tr>
"-3169,65",data/JP-PINT/pint-jp.html,"+2913,36",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""></td>"
"-3169,65",data/JP-PINT/pint-jp.html,"+2913,36",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">Tax category tax rate</p></td>"
"-3169,65",data/JP-PINT/pint-jp.html,"+2913,36",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">ibt-193</p></td>"
"-3169,65",data/JP-PINT/pint-jp.html,"+2913,36",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">10</p></td>"
"-3169,65",data/JP-PINT/pint-jp.html,"+2913,36",data/JP-PINT/pint-jp-ntr.html,"-<td class=""tableblock halign-left valign-top""><p class=""tableblock"">7</p></td>"
"-3169,65",data/JP-PINT/pint-jp.html,"+2913,36",data/JP-PINT/pint-jp-ntr.html,+</tr>
"-3169,65",data/JP-PINT/pint-jp.html,"+2913,36",data/JP-PINT/pint-jp-ntr.html,+<tr>
"-3169,65",data/JP-PINT/pint-jp.html,"+2913,36",data/JP-PINT/pint-jp-ntr.html,"+<td class=""tableblock halign-left valign-top""><p class=""tableblock""><strong>LINE DOCUMENT REFERENCE</strong></p></td>"
"-3169,65",data/JP-PINT/pint-jp.html,"+2913,36",data/JP-PINT/pint-jp-ntr.html,"+<td class=""tableblock halign-left valign-top""></td>"
"-3169,65",data/JP-PINT/pint-jp.html,"+2913,36",data/JP-PINT/pint-jp-ntr.html,"+<td class=""tableblock halign-left valign-top""><p class=""tableblock"">ibg-36</p></td>"
"-3169,65",data/JP-PINT/pint-jp.html,"+2913,36",data/JP-PINT/pint-jp-ntr.html,"+<td class=""tableblock halign-left valign-top""></td>"
"-3169,65",data/JP-PINT/pint-jp.html,"+2913,36",data/JP-PINT/pint-jp-ntr.html,+</tr>
"-3169,65",data/JP-PINT/pint-jp.html,"+2913,36",data/JP-PINT/pint-jp-ntr.html,+<tr>
"-3169,65",data/JP-PINT/pint-jp.html,"+2913,36",data/JP-PINT/pint-jp-ntr.html,"+<td class=""tableblock halign-left valign-top""></td>"
"-3169,65",data/JP-PINT/pint-jp.html,"+2913,36",data/JP-PINT/pint-jp-ntr.html,"+<td class=""tableblock halign-left valign-top""><p class=""tableblock"">Invoice line document identifier</p></td>"
"-3169,65",data/JP-PINT/pint-jp.html,"+2913,36",data/JP-PINT/pint-jp-ntr.html,"+<td class=""tableblock halign-left valign-top""><p class=""tableblock"">ibt-188</p></td>"
"-3169,65",data/JP-PINT/pint-jp.html,"+2913,36",data/JP-PINT/pint-jp-ntr.html,"+<td class=""tableblock halign-left valign-top""><p class=""tableblock"">D001</p></td>"
"-3169,65",data/JP-PINT/pint-jp.html,"+2913,36",data/JP-PINT/pint-jp-ntr.html, </tr>
"-3169,65",data/JP-PINT/pint-jp.html,"+2913,36",data/JP-PINT/pint-jp-ntr.html, </tbody>
"-3169,65",data/JP-PINT/pint-jp.html,"+2913,36",data/JP-PINT/pint-jp-ntr.html, </table>
"-3169,65",data/JP-PINT/pint-jp.html,"+2913,36",data/JP-PINT/pint-jp-ntr.html,"-<div class=""paragraph"">"
"-3169,65",data/JP-PINT/pint-jp.html,"+2913,36",data/JP-PINT/pint-jp-ntr.html,-<p>1 USD=110 JPY</p>
"-3169,65",data/JP-PINT/pint-jp.html,"+2913,36",data/JP-PINT/pint-jp-ntr.html,-</div>
"-3169,65",data/JP-PINT/pint-jp.html,"+2913,36",data/JP-PINT/pint-jp-ntr.html,"-<div class=""paragraph"">"
"-3169,65",data/JP-PINT/pint-jp.html,"+2913,36",data/JP-PINT/pint-jp-ntr.html,-<p><strong>Information required on Qualified Invoice</strong><br>
"-3169,65",data/JP-PINT/pint-jp.html,"+2913,36",data/JP-PINT/pint-jp-ntr.html,-&lt;1&gt; Name of Supplier<br>
"-3169,65",data/JP-PINT/pint-jp.html,"+2913,36",data/JP-PINT/pint-jp-ntr.html,-&lt;2&gt; Supplier&#8217;s Registration number for Qualified Invoice purpose<br>
"-3169,65",data/JP-PINT/pint-jp.html,"+2913,36",data/JP-PINT/pint-jp-ntr.html,-&lt;3&gt; Date of taxable transaction<br>
"-3169,65",data/JP-PINT/pint-jp.html,"+2913,36",data/JP-PINT/pint-jp-ntr.html,"-&lt;4&gt; Description of taxable transaction ※If the taxable transaction is subject to the reduced tax rate, a statement clarifying this must be included.<br>"
"-3169,65",data/JP-PINT/pint-jp.html,"+2913,36",data/JP-PINT/pint-jp-ntr.html,-&lt;5&gt; Taxable amount per tax rate<br>
"-3169,65",data/JP-PINT/pint-jp.html,"+2913,36",data/JP-PINT/pint-jp-ntr.html,-&lt;6&gt; Tax amount per tax rate (expressed in JPY)<br>
"-3169,65",data/JP-PINT/pint-jp.html,"+2913,36",data/JP-PINT/pint-jp-ntr.html,-&lt;7&gt; Tax rate<br>
"-3169,65",data/JP-PINT/pint-jp.html,"+2913,36",data/JP-PINT/pint-jp-ntr.html,-&lt;8&gt; Name of Buyer<br></p>
"-3169,65",data/JP-PINT/pint-jp.html,"+2913,36",data/JP-PINT/pint-jp-ntr.html,-</div>
"-3169,65",data/JP-PINT/pint-jp.html,"+2913,36",data/JP-PINT/pint-jp-ntr.html, </div>
"-3169,65",data/JP-PINT/pint-jp.html,"+2913,36",data/JP-PINT/pint-jp-ntr.html," <div class=""sect4"">"
"-3169,65",data/JP-PINT/pint-jp.html,"+2913,36",data/JP-PINT/pint-jp-ntr.html,"-<h5 id=""_example_3_summarised_invoice_1""><a class=""anchor"" href=""#_example_3_summarised_invoice_1""></a>Example 3, Summarised Invoice 1</h5>"
"-3169,65",data/JP-PINT/pint-jp.html,"+2913,36",data/JP-PINT/pint-jp-ntr.html,"-<div class=""paragraph"">"
"-3169,65",data/JP-PINT/pint-jp.html,"+2913,36",data/JP-PINT/pint-jp-ntr.html,-<p>Line document reference (ibt-188) may be used in order to refer the Delivery Note.</p>
"-3169,65",data/JP-PINT/pint-jp.html,"+2913,36",data/JP-PINT/pint-jp-ntr.html,"+<h5 id=""_example_3_summarised_invoice_2""><a class=""anchor"" href=""#_example_3_summarised_invoice_2""></a>Example 3, Summarised Invoice 2</h5>"
"-3169,65",data/JP-PINT/pint-jp.html,"+2913,36",data/JP-PINT/pint-jp-ntr.html,"+<div class=""paragraph"">"
"-3169,65",data/JP-PINT/pint-jp.html,"+2913,36",data/JP-PINT/pint-jp-ntr.html,+<p>Information of the Delivery Note can be stated in Item name (ibt-153).</p>
"-3169,65",data/JP-PINT/pint-jp.html,"+2913,36",data/JP-PINT/pint-jp-ntr.html,+</div>
"-3169,65",data/JP-PINT/pint-jp.html,"+2913,36",data/JP-PINT/pint-jp-ntr.html,"+<div class=""paragraph"">"
"-3169,65",data/JP-PINT/pint-jp.html,"+2913,36",data/JP-PINT/pint-jp-ntr.html,"+<p>So, the description of the Delivery Note number is not satisfied with the legal requirement as a Non-tax Invoice and the buyer who receives this type of invoice (summarised invoice) shall retain both that invoice and the Delivery Note to meet the requirement for input tax credit purpose.</p>"
